Event,Macropulse,Width,Timestamp,Material Thickness
35630,3563.029,19.7,22600.0,NaN
35631,3563.129,18.3,21900.0,NaN
35632,3563.229,18.8,24100.0,NaN
35633,3563.329,18.6,22500.0,NaN
35634,3563.429,18.9,22600.0,NaN
35635,3563.529,19.8,25100.0,NaN
35636,3563.629,19.4,21600.0,NaN
35637,3563.729,19.2,24200.0,NaN
35638,3563.829,19.0,20200.0,NaN
35639,3563.929,18.8,18800.0,NaN
35640,3564.029,19.0,22900.0,NaN
35641,3564.129,19.0,20800.0,NaN
35642,3564.229,18.9,20200.0,NaN
35643,3564.329,19.8,25700.0,NaN
35644,3564.429,18.0,25500.0,NaN
35645,3564.529,19.4,23000.0,NaN
35646,3564.629,18.3,23300.0,NaN
35647,3564.729,18.7,20300.0,NaN
35648,3564.829,17.7,23800.0,NaN
35649,3564.929,19.0,21500.0,NaN
35650,3565.029,18.7,20800.0,NaN
35651,3565.129,18.8,22100.0,NaN
35652,3565.229,18.7,22700.0,NaN
35653,3565.329,18.6,24400.0,NaN
35654,3565.429,20.1,24300.0,NaN
35655,3565.529,19.4,22200.0,NaN
35656,3565.629,19.9,22700.0,NaN
35657,3565.729,18.9,24000.0,NaN
35658,3565.829,19.1,22300.0,NaN
35659,3565.929,18.7,21800.0,NaN
35660,3566.029,19.1,22400.0,NaN
35661,3566.129,19.5,22400.0,NaN
35662,3566.229,19.1,23200.0,NaN
35663,3566.329,19.4,21900.0,NaN
35664,3566.429,18.8,26000.0,NaN
35665,3566.529,16.8,21000.0,NaN
35666,3566.629,19.4,23700.0,NaN
35667,3566.729,19.7,21300.0,NaN
35668,3566.829,19.0,22000.0,NaN
35669,3566.929,19.7,22000.0,NaN
35670,3567.029,18.3,24400.0,NaN
35671,3567.129,19.8,23000.0,NaN
35672,3567.229,17.8,20500.0,NaN
35673,3567.329,18.5,21200.0,NaN
35674,3567.429,19.7,23100.0,NaN
35675,3567.529,17.6,22700.0,NaN
35676,3567.629,18.4,24100.0,NaN
35677,3567.729,19.0,22300.0,NaN
35678,3567.829,18.9,24400.0,NaN
35679,3567.929,18.9,22100.0,NaN
35680,3568.03,19.4,21600.0,NaN
35681,3568.13,18.4,25400.0,NaN
35682,3568.23,17.3,22200.0,NaN
35683,3568.33,20.1,21300.0,NaN
35684,3568.43,18.7,20800.0,NaN
35685,3568.53,18.6,25500.0,NaN
35686,3568.63,18.2,24400.0,NaN
35687,3568.73,19.0,23100.0,NaN
35688,3568.83,18.5,23700.0,NaN
35689,3568.93,18.5,24100.0,NaN
35690,3569.03,18.4,21700.0,NaN
35691,3569.13,18.1,22000.0,NaN
35692,3569.23,19.2,20800.0,NaN
35693,3569.33,18.3,24600.0,NaN
35694,3569.43,18.7,24300.0,NaN
35695,3569.53,18.7,23300.0,NaN
35696,3569.63,20.3,23800.0,NaN
35697,3569.73,17.5,23400.0,NaN
35698,3569.83,18.5,22600.0,NaN
35699,3569.93,20.1,22500.0,NaN
35700,3570.03,19.4,21600.0,NaN
35701,3570.13,18.8,22000.0,NaN
35702,3570.23,19.1,22900.0,NaN
35703,3570.33,18.5,21700.0,NaN
35704,3570.43,19.0,22400.0,NaN
35705,3570.53,17.8,23300.0,NaN
35706,3570.63,18.1,23000.0,NaN
35707,3570.73,18.8,22300.0,NaN
35708,3570.83,19.5,21800.0,NaN
35709,3570.93,18.5,24300.0,NaN
35710,3571.03,20.8,21300.0,NaN
35711,3571.13,19.8,21000.0,NaN
35712,3571.23,18.4,24900.0,NaN
35713,3571.33,19.0,23700.0,NaN
35714,3571.43,19.3,21900.0,NaN
35715,3571.53,20.0,24000.0,NaN
35716,3571.63,18.7,24600.0,NaN
35717,3571.73,19.2,22300.0,NaN
35718,3571.83,18.4,20900.0,NaN
35719,3571.93,19.5,23000.0,NaN
35720,3572.03,19.1,22900.0,NaN
35721,3572.129,18.9,22200.0,NaN
35722,3572.229,17.8,22500.0,NaN
35723,3572.329,19.0,22300.0,NaN
35724,3572.429,18.9,23100.0,NaN
35725,3572.529,17.9,25100.0,NaN
35726,3572.629,19.1,21600.0,NaN
35727,3572.729,19.8,24100.0,NaN
35728,3572.829,19.4,23800.0,NaN
35729,3572.929,18.8,25200.0,NaN
35730,3573.029,18.4,22700.0,NaN
35731,3573.129,19.4,22400.0,NaN
35732,3573.229,19.5,21900.0,NaN
35733,3573.329,17.9,24600.0,NaN
35734,3573.429,19.3,21300.0,NaN
35735,3573.529,19.1,24500.0,NaN
35736,3573.629,19.1,23900.0,NaN
35737,3573.729,19.5,19900.0,NaN
35738,3573.829,18.6,21700.0,NaN
35739,3573.929,19.3,23800.0,NaN
35740,3574.029,18.4,23800.0,NaN
35741,3574.129,18.5,23500.0,NaN
35742,3574.229,17.9,23100.0,NaN
35743,3574.329,19.8,19500.0,NaN
35744,3574.429,19.1,20100.0,NaN
35745,3574.529,20.0,22200.0,NaN
35746,3574.629,19.0,20000.0,NaN
35747,3574.729,18.7,22400.0,NaN
35748,3574.829,19.4,21500.0,NaN
35749,3574.929,19.8,24800.0,NaN
35750,3575.029,20.0,21400.0,NaN
35751,3575.129,19.4,23200.0,NaN
35752,3575.229,18.6,22500.0,NaN
35753,3575.329,18.3,22600.0,NaN
35754,3575.429,19.0,22200.0,NaN
35755,3575.529,18.4,24800.0,NaN
35756,3575.629,18.8,21600.0,NaN
35757,3575.729,18.7,22500.0,NaN
35758,3575.829,18.9,23000.0,NaN
35759,3575.929,19.0,22600.0,NaN
35760,3576.029,19.7,21500.0,NaN
35761,3576.129,19.3,23000.0,NaN
35762,3576.229,20.0,21900.0,NaN
35763,3576.329,19.3,22400.0,NaN
35764,3576.429,18.9,26300.0,NaN
35765,3576.529,19.2,24200.0,NaN
35766,3576.629,19.5,20900.0,NaN
35767,3576.729,19.4,23500.0,NaN
35768,3576.829,19.0,21800.0,NaN
35769,3576.929,18.5,20600.0,NaN
35770,3577.029,19.3,25000.0,NaN
35771,3577.129,18.4,22000.0,NaN
35772,3577.229,19.1,22300.0,NaN
35773,3577.329,19.6,20300.0,NaN
35774,3577.429,18.4,23200.0,NaN
35775,3577.529,18.4,22100.0,NaN
35776,3577.629,19.2,24100.0,NaN
35777,3577.729,18.3,20700.0,NaN
35778,3577.829,19.7,21200.0,NaN
35779,3577.929,19.0,21200.0,NaN
35780,3578.029,19.4,22900.0,NaN
35781,3578.129,19.8,25700.0,NaN
35782,3578.229,19.4,22400.0,NaN
35783,3578.329,18.9,23800.0,NaN
35784,3578.429,19.8,22500.0,NaN
35785,3578.529,18.7,22100.0,NaN
35786,3578.629,18.5,24400.0,NaN
35787,3578.729,18.9,20800.0,NaN
35788,3578.829,19.0,23100.0,NaN
35789,3578.929,20.5,20800.0,NaN
35790,3579.029,18.7,21400.0,NaN
35791,3579.129,19.7,19400.0,NaN
35792,3579.229,18.7,22500.0,NaN
35793,3579.329,17.9,23500.0,NaN
35794,3579.429,18.7,22700.0,NaN
35795,3579.529,18.2,20900.0,NaN
35796,3579.629,19.4,23200.0,NaN
35797,3579.729,18.9,23200.0,NaN
35798,3579.829,19.5,22900.0,NaN
35799,3579.929,19.6,21700.0,NaN
35800,3579.983,19.1,25300.0,NaN
35801,3580.129,20.0,21200.0,NaN
35802,3580.229,19.8,21200.0,NaN
35803,3580.329,18.7,21100.0,NaN
35804,3580.429,19.9,21600.0,NaN
35805,3580.529,19.8,21800.0,NaN
35806,3580.629,18.3,23300.0,NaN
35807,3580.729,19.0,20000.0,NaN
35808,3580.829,20.0,22600.0,NaN
35809,3580.929,18.8,21200.0,NaN
35810,3581.029,19.8,20800.0,NaN
35811,3581.129,18.7,20900.0,NaN
35812,3581.229,18.5,22600.0,NaN
35813,3581.329,18.0,19300.0,NaN
35814,3581.429,18.3,22600.0,NaN
35815,3581.529,19.2,23400.0,NaN
35816,3581.629,18.5,23300.0,NaN
35817,3581.729,18.0,22900.0,NaN
35818,3581.829,18.2,23000.0,NaN
35819,3581.929,19.1,24900.0,NaN
35820,3582.029,19.1,21000.0,NaN
35821,3582.129,19.2,24800.0,NaN
35822,3582.229,18.2,21500.0,NaN
35823,3582.329,18.8,23900.0,NaN
35824,3582.429,19.7,24400.0,NaN
35825,3582.529,19.4,22200.0,NaN
35826,3582.63,19.5,25000.0,NaN
35827,3582.73,19.7,23200.0,NaN
35828,3582.83,19.0,23700.0,NaN
35829,3582.93,18.9,21600.0,NaN
35830,3583.03,19.0,21500.0,NaN
35831,3583.13,19.3,19900.0,NaN
35832,3583.23,18.1,23200.0,NaN
35833,3583.33,18.8,22400.0,NaN
35834,3583.43,18.8,21700.0,NaN
35835,3583.468,19.2,22900.0,NaN
35836,3583.63,18.3,22500.0,NaN
35837,3583.73,18.6,22000.0,NaN
35838,3583.83,17.7,22500.0,NaN
35839,3583.93,18.9,22400.0,NaN
35840,3584.03,18.7,22700.0,NaN
35841,3584.13,17.9,24200.0,NaN
35842,3584.23,18.9,21800.0,NaN
35843,3584.329,19.9,21000.0,NaN
35844,3584.429,19.3,21700.0,NaN
35845,3584.529,19.3,23200.0,NaN
35846,3584.629,19.2,21800.0,NaN
35847,3584.729,19.7,22200.0,NaN
35848,3584.829,19.5,22300.0,NaN
35849,3584.929,19.2,22300.0,NaN
35850,3585.029,19.1,24200.0,NaN
35851,3585.129,18.2,23300.0,NaN
35852,3585.229,18.8,24800.0,NaN
35853,3585.329,17.8,22900.0,NaN
35854,3585.429,20.0,23700.0,NaN
35855,3585.529,19.7,24500.0,NaN
35856,3585.629,17.7,21800.0,NaN
35857,3585.729,19.2,23000.0,NaN
35858,3585.829,18.7,23800.0,NaN
35859,3585.929,19.3,24100.0,NaN
35860,3586.029,18.4,24000.0,NaN
35861,3586.129,19.7,20800.0,NaN
35862,3586.229,18.8,21300.0,NaN
35863,3586.329,19.9,24200.0,NaN
35864,3586.429,19.4,27200.0,NaN
35865,3586.529,18.9,23000.0,NaN
35866,3586.629,18.7,23900.0,NaN
35867,3586.729,19.0,22500.0,NaN
35868,3586.829,19.4,25100.0,NaN
35869,3586.929,19.4,22200.0,NaN
35870,3587.029,19.6,21800.0,NaN
35871,3587.129,18.8,24500.0,NaN
35872,3587.229,19.6,24200.0,NaN
35873,3587.329,18.4,24200.0,NaN
35874,3587.429,19.2,23300.0,NaN
35875,3587.529,19.0,21600.0,NaN
35876,3587.629,19.1,21200.0,NaN
35877,3587.729,20.0,23400.0,NaN
35878,3587.829,18.6,21800.0,NaN
35879,3587.929,18.7,25000.0,NaN
35880,3588.029,19.2,23200.0,NaN
35881,3588.129,19.0,21800.0,NaN
35882,3588.229,19.2,21700.0,NaN
35883,3588.329,19.4,23800.0,NaN
35884,3588.429,19.4,24200.0,NaN
35885,3588.529,19.1,23000.0,NaN
35886,3588.629,19.1,23500.0,NaN
35887,3588.729,19.6,24400.0,NaN
35888,3588.829,19.3,22100.0,NaN
35889,3588.929,18.2,25200.0,NaN
35890,3589.029,18.6,22500.0,NaN
35891,3589.129,18.5,24100.0,NaN
35892,3589.229,20.0,23400.0,NaN
35893,3589.329,20.1,21900.0,NaN
35894,3589.429,19.3,25800.0,NaN
35895,3589.529,19.7,22500.0,NaN
35896,3589.629,18.6,20600.0,NaN
35897,3589.729,18.9,23400.0,NaN
35898,3589.829,19.1,22900.0,NaN
35899,3589.929,19.4,24800.0,NaN
35900,3590.029,19.2,23200.0,NaN
35901,3590.129,18.8,22800.0,NaN
35902,3590.229,19.7,22200.0,NaN
35903,3590.329,18.6,24300.0,NaN
35904,3590.429,19.2,22500.0,NaN
35905,3590.529,19.0,21100.0,NaN
35906,3590.629,19.7,22400.0,NaN
35907,3590.729,20.2,22500.0,NaN
35908,3590.829,19.2,22800.0,NaN
35909,3590.929,19.1,24100.0,NaN
35910,3591.029,20.2,22400.0,NaN
35911,3591.129,19.3,24200.0,NaN
35912,3591.229,19.7,22600.0,NaN
35913,3591.329,20.4,20700.0,NaN
35914,3591.429,19.5,22700.0,NaN
35915,3591.529,19.0,24700.0,NaN
35916,3591.629,18.4,22900.0,NaN
35917,3591.729,18.2,24100.0,NaN
35918,3591.829,18.9,21000.0,NaN
35919,3591.929,18.7,24100.0,NaN
35920,3592.029,19.9,21100.0,NaN
35921,3592.129,18.3,20200.0,NaN
35922,3592.229,18.6,21300.0,NaN
35923,3592.329,19.6,22100.0,NaN
35924,3592.429,19.0,19800.0,NaN
35925,3592.529,20.4,22600.0,NaN
35926,3592.629,19.8,20600.0,NaN
35927,3592.729,19.8,21900.0,NaN
35928,3592.829,19.1,21800.0,NaN
35929,3592.929,18.9,20100.0,NaN
35930,3593.029,18.2,22200.0,NaN
35931,3593.129,18.4,21900.0,NaN
35932,3593.229,19.6,22900.0,NaN
35933,3593.329,19.1,21300.0,NaN
35934,3593.429,19.2,23900.0,NaN
35935,3593.529,19.1,22900.0,NaN
35936,3593.629,18.3,27100.0,NaN
35937,3593.729,19.6,22000.0,NaN
35938,3593.829,18.2,22300.0,NaN
35939,3593.929,19.3,22700.0,NaN
35940,3594.029,18.4,21500.0,NaN
35941,3594.129,19.8,21800.0,NaN
35942,3594.229,20.1,22800.0,NaN
35943,3594.329,19.4,22600.0,NaN
35944,3594.429,20.0,18400.0,NaN
35945,3594.529,20.1,25000.0,NaN
35946,3594.629,19.4,21700.0,NaN
35947,3594.729,18.9,22900.0,NaN
35948,3594.829,18.7,24200.0,NaN
35949,3594.929,18.4,22500.0,NaN
35950,3595.029,19.1,25100.0,NaN
35951,3595.129,18.2,24000.0,NaN
35952,3595.229,18.6,21200.0,NaN
35953,3595.329,18.6,24400.0,NaN
35954,3595.429,19.4,23000.0,NaN
35955,3595.529,18.9,24400.0,NaN
35956,3595.629,19.3,22100.0,NaN
35957,3595.729,20.0,20400.0,NaN
35958,3595.829,19.5,23500.0,NaN
35959,3595.929,19.1,22600.0,NaN
35960,3596.029,18.8,23400.0,NaN
35961,3596.129,19.3,21700.0,NaN
35962,3596.229,19.2,22200.0,NaN
35963,3596.329,19.6,23400.0,NaN
35964,3596.429,20.1,21600.0,NaN
35965,3596.528,18.2,23700.0,NaN
35966,3596.628,19.2,23100.0,NaN
35967,3596.728,19.4,22500.0,NaN
35968,3596.828,19.7,22300.0,NaN
35969,3596.928,19.5,23800.0,NaN
35970,3597.028,19.2,22700.0,NaN
35971,3597.128,18.7,22700.0,NaN
35972,3597.228,18.6,24400.0,NaN
35973,3597.329,19.1,21900.0,NaN
35974,3597.429,18.3,20400.0,NaN
35975,3597.529,18.6,23000.0,NaN
35976,3597.629,18.4,24500.0,NaN
35977,3597.729,20.0,23100.0,NaN
35978,3597.829,18.5,25200.0,NaN
35979,3597.929,19.0,22000.0,NaN
35980,3598.029,19.5,23400.0,NaN
35981,3598.129,19.7,22100.0,NaN
35982,3598.229,18.8,22600.0,NaN
35983,3598.329,17.7,24300.0,NaN
35984,3598.429,18.9,23100.0,NaN
35985,3598.529,19.1,23200.0,NaN
35986,3598.629,18.4,21700.0,NaN
35987,3598.729,18.6,23600.0,NaN
35988,3598.829,19.1,22700.0,NaN
35989,3598.929,19.7,24600.0,NaN
35990,3599.029,19.3,24400.0,NaN
35991,3599.129,19.3,22500.0,NaN
35992,3599.229,19.3,22300.0,NaN
35993,3599.329,18.4,25000.0,NaN
35994,3599.429,19.1,21400.0,NaN
35995,3599.529,18.6,25400.0,NaN
35996,3599.629,18.0,23800.0,NaN
35997,3599.729,17.3,23000.0,NaN
35998,3599.829,18.3,24300.0,NaN
35999,3599.929,19.0,23800.0,NaN
36000,3600.029,19.1,22500.0,NaN
36001,3600.129,18.6,22600.0,NaN
36002,3600.229,18.3,23400.0,NaN
36003,3600.329,19.3,22700.0,NaN
36004,3600.429,18.7,21900.0,NaN
36005,3600.529,19.7,23500.0,NaN
36006,3600.629,18.5,23100.0,NaN
36007,3600.729,19.0,22200.0,NaN
36008,3600.829,18.3,21800.0,NaN
36009,3600.929,18.3,22700.0,NaN
36010,3601.029,18.7,23600.0,NaN
36011,3601.129,19.6,23500.0,NaN
36012,3601.229,18.9,23200.0,NaN
36013,3601.329,19.1,23400.0,NaN
36014,3601.429,19.8,21100.0,NaN
36015,3601.529,19.7,21800.0,NaN
36016,3601.629,20.0,23200.0,NaN
36017,3601.729,18.3,25100.0,NaN
36018,3601.829,19.1,22000.0,NaN
36019,3601.929,18.1,22100.0,NaN
36020,3602.029,19.3,22000.0,NaN
36021,3602.129,18.6,22500.0,NaN
36022,3602.229,18.5,22100.0,NaN
36023,3602.329,19.2,20600.0,NaN
36024,3602.429,20.1,22400.0,NaN
36025,3602.529,17.9,22700.0,NaN
36026,3602.629,20.2,21900.0,NaN
36027,3602.729,19.4,24400.0,NaN
36028,3602.829,19.2,22000.0,NaN
36029,3602.929,18.6,21200.0,NaN
36030,3603.029,19.8,22900.0,NaN
36031,3603.129,17.5,23500.0,NaN
36032,3603.229,19.7,21600.0,NaN
36033,3603.329,18.4,24000.0,NaN
36034,3603.429,18.9,23700.0,NaN
36035,3603.529,19.0,22700.0,NaN
36036,3603.629,17.8,21600.0,NaN
36037,3603.729,19.8,22500.0,NaN
36038,3603.829,19.1,23100.0,NaN
36039,3603.929,18.6,22500.0,NaN
36040,3604.029,18.2,22600.0,NaN
36041,3604.129,18.7,22500.0,NaN
36042,3604.229,18.7,22300.0,NaN
36043,3604.329,19.3,24800.0,NaN
36044,3604.429,18.3,23100.0,NaN
36045,3604.529,20.0,21500.0,NaN
36046,3604.629,19.1,22900.0,NaN
36047,3604.729,18.5,21400.0,NaN
36048,3604.829,19.0,20900.0,NaN
36049,3604.929,18.6,21800.0,NaN
36050,3605.029,19.5,22100.0,NaN
36051,3605.129,19.3,25900.0,NaN
36052,3605.229,18.4,21600.0,NaN
36053,3605.329,19.1,23100.0,NaN
36054,3605.429,19.6,22700.0,NaN
36055,3605.529,19.4,23400.0,NaN
36056,3605.629,19.6,21500.0,NaN
36057,3605.729,19.7,24400.0,NaN
36058,3605.829,17.6,20800.0,NaN
36059,3605.929,19.2,21700.0,NaN
36060,3606.029,19.2,23900.0,NaN
36061,3606.129,18.8,23600.0,NaN
36062,3606.229,19.4,21500.0,NaN
36063,3606.329,19.3,22800.0,NaN
36064,3606.429,19.5,25600.0,NaN
36065,3606.529,19.1,23600.0,NaN
36066,3606.629,19.1,23200.0,NaN
36067,3606.729,17.6,24100.0,NaN
36068,3606.829,18.9,21900.0,NaN
36069,3606.929,20.0,20900.0,NaN
36070,3607.029,20.1,23500.0,NaN
36071,3607.123,18.8,25300.0,NaN
36072,3607.229,19.7,21500.0,NaN
36073,3607.329,19.3,24700.0,NaN
36074,3607.429,18.7,22500.0,NaN
36075,3607.529,19.4,24400.0,NaN
36076,3607.629,18.1,23700.0,NaN
36077,3607.729,19.8,20500.0,NaN
36078,3607.829,19.6,21900.0,NaN
36079,3607.929,19.2,23600.0,NaN
36080,3608.029,19.4,21300.0,NaN
36081,3608.129,18.1,20500.0,NaN
36082,3608.229,19.5,25000.0,NaN
36083,3608.329,19.3,21800.0,NaN
36084,3608.429,18.4,21700.0,NaN
36085,3608.529,19.2,23300.0,NaN
36086,3608.629,19.1,21500.0,NaN
36087,3608.728,19.3,22900.0,NaN
36088,3608.828,19.2,22700.0,NaN
36089,3608.928,18.7,23800.0,NaN
36090,3609.028,19.7,22200.0,NaN
36091,3609.128,19.0,21900.0,NaN
36092,3609.228,18.0,24200.0,NaN
36093,3609.328,19.0,24000.0,NaN
36094,3609.428,19.2,20200.0,NaN
36095,3609.528,19.3,22500.0,NaN
36096,3609.628,20.0,22400.0,NaN
36097,3609.728,18.5,23800.0,NaN
36098,3609.828,17.9,23100.0,NaN
36099,3609.928,19.2,22200.0,NaN
36100,3610.028,18.5,22900.0,NaN
36101,3610.128,19.3,22200.0,NaN
36102,3610.228,18.2,22900.0,NaN
36103,3610.328,19.6,21800.0,NaN
36104,3610.428,17.8,25100.0,NaN
36105,3610.528,19.4,25900.0,NaN
36106,3610.628,17.7,23700.0,NaN
36107,3610.728,19.3,20700.0,NaN
36108,3610.828,18.8,22300.0,NaN
36109,3610.928,20.5,23800.0,NaN
36110,3611.028,18.0,23500.0,NaN
36111,3611.128,19.4,22600.0,NaN
36112,3611.228,19.1,23900.0,NaN
36113,3611.328,18.8,21800.0,NaN
36114,3611.428,18.5,24500.0,NaN
36115,3611.528,18.9,22500.0,NaN
36116,3611.628,19.2,26200.0,NaN
36117,3611.728,18.0,25700.0,NaN
36118,3611.828,19.3,23000.0,NaN
36119,3611.929,18.8,24300.0,NaN
36120,3612.029,19.3,24200.0,NaN
36121,3612.129,18.9,23500.0,NaN
36122,3612.229,19.4,21400.0,NaN
36123,3612.329,20.9,23000.0,NaN
36124,3612.429,18.4,23000.0,NaN
36125,3612.529,19.0,22300.0,NaN
36126,3612.629,19.2,23800.0,NaN
36127,3612.729,19.5,23500.0,NaN
36128,3612.829,18.0,25700.0,NaN
36129,3612.929,18.4,22300.0,NaN
36130,3613.029,18.8,24600.0,NaN
36131,3613.129,17.3,22900.0,NaN
36132,3613.229,19.3,23000.0,NaN
36133,3613.329,19.4,22800.0,NaN
36134,3613.429,18.4,21500.0,NaN
36135,3613.529,20.1,22400.0,NaN
36136,3613.629,19.3,22800.0,NaN
36137,3613.729,19.4,23100.0,NaN
36138,3613.829,18.6,24600.0,NaN
36139,3613.929,19.6,23700.0,NaN
36140,3614.029,18.6,24200.0,NaN
36141,3614.129,17.9,22600.0,NaN
36142,3614.229,18.6,25400.0,NaN
36143,3614.329,19.3,23700.0,NaN
36144,3614.429,17.8,21200.0,NaN
36145,3614.529,19.6,21600.0,NaN
36146,3614.629,19.9,23200.0,NaN
36147,3614.729,19.9,23500.0,NaN
36148,3614.829,17.9,23100.0,NaN
36149,3614.929,19.8,24800.0,NaN
36150,3615.029,19.5,23600.0,NaN
36151,3615.129,18.3,21400.0,NaN
36152,3615.229,18.3,25100.0,NaN
36153,3615.329,18.6,20000.0,NaN
36154,3615.429,20.3,22600.0,NaN
36155,3615.529,18.7,23300.0,NaN
36156,3615.629,19.4,20800.0,NaN
36157,3615.729,18.2,22400.0,NaN
36158,3615.829,19.4,22700.0,NaN
36159,3615.929,18.3,23900.0,NaN
36160,3616.029,19.2,24800.0,NaN
36161,3616.129,18.9,21800.0,NaN
36162,3616.229,19.4,22400.0,NaN
36163,3616.329,18.8,23900.0,NaN
36164,3616.429,19.0,22900.0,NaN
36165,3616.529,19.5,21900.0,NaN
36166,3616.629,19.0,20200.0,NaN
36167,3616.729,18.9,23300.0,NaN
36168,3616.829,19.2,21200.0,NaN
36169,3616.929,18.8,27100.0,NaN
36170,3617.029,18.6,22000.0,NaN
36171,3617.129,19.0,23800.0,NaN
36172,3617.229,19.4,22800.0,NaN
36173,3617.329,18.2,23400.0,NaN
36174,3617.429,18.5,22000.0,NaN
36175,3617.529,19.4,23900.0,NaN
36176,3617.629,18.9,24700.0,NaN
36177,3617.729,19.2,23800.0,NaN
36178,3617.829,19.1,24200.0,NaN
36179,3617.929,18.2,24700.0,NaN
36180,3618.029,19.2,21600.0,NaN
36181,3618.129,19.7,21600.0,NaN
36182,3618.229,18.7,23000.0,NaN
36183,3618.329,18.4,21900.0,NaN
36184,3618.429,19.5,19700.0,NaN
36185,3618.529,18.4,23300.0,NaN
36186,3618.629,19.7,20000.0,NaN
36187,3618.729,18.2,21600.0,NaN
36188,3618.829,18.2,22200.0,NaN
36189,3618.929,19.3,23400.0,NaN
36190,3619.029,18.9,21800.0,NaN
36191,3619.129,18.3,23200.0,NaN
36192,3619.229,18.8,23700.0,NaN
36193,3619.329,19.0,23600.0,NaN
36194,3619.429,19.3,21500.0,NaN
36195,3619.529,19.7,22700.0,NaN
36196,3619.629,19.4,22200.0,NaN
36197,3619.729,19.3,24000.0,NaN
36198,3619.829,18.6,24000.0,NaN
36199,3619.929,19.2,23700.0,NaN
36200,3620.029,20.1,21800.0,NaN
36201,3620.129,18.8,24000.0,NaN
36202,3620.229,17.9,25100.0,NaN
36203,3620.329,18.7,21000.0,NaN
36204,3620.429,19.7,22500.0,NaN
36205,3620.529,19.8,22800.0,NaN
36206,3620.629,18.5,25000.0,NaN
36207,3620.729,18.9,20500.0,NaN
36208,3620.829,19.6,19300.0,NaN
36209,3620.928,19.0,22800.0,NaN
36210,3621.028,18.6,22200.0,NaN
36211,3621.128,18.8,23900.0,NaN
36212,3621.228,18.2,23900.0,NaN
36213,3621.328,17.4,23000.0,NaN
36214,3621.428,19.6,21900.0,NaN
36215,3621.528,19.1,22000.0,NaN
36216,3621.628,19.0,25200.0,NaN
36217,3621.728,20.2,21100.0,NaN
36218,3621.828,20.2,21600.0,NaN
36219,3621.928,18.0,20500.0,NaN
36220,3622.028,19.0,21000.0,NaN
36221,3622.128,18.9,22600.0,NaN
36222,3622.228,18.8,20500.0,NaN
36223,3622.328,18.7,21500.0,NaN
36224,3622.428,19.3,21500.0,NaN
36225,3622.528,20.1,22000.0,NaN
36226,3622.628,18.6,20900.0,NaN
36227,3622.728,19.2,20500.0,NaN
36228,3622.828,19.1,23700.0,NaN
36229,3622.928,18.5,25500.0,NaN
36230,3623.028,20.0,21000.0,NaN
36231,3623.128,18.2,23200.0,NaN
36232,3623.228,19.8,26900.0,NaN
36233,3623.328,19.1,23800.0,NaN
36234,3623.428,19.7,24600.0,NaN
36235,3623.528,20.1,23700.0,NaN
36236,3623.628,19.2,23000.0,NaN
36237,3623.728,17.8,21100.0,NaN
36238,3623.828,18.9,22600.0,NaN
36239,3623.928,18.4,22000.0,NaN
36240,3624.028,18.4,22900.0,NaN
36241,3624.128,19.6,21200.0,NaN
36242,3624.228,20.2,21000.0,NaN
36243,3624.328,19.1,22700.0,NaN
36244,3624.428,19.9,23200.0,NaN
36245,3624.528,18.2,24500.0,NaN
36246,3624.628,18.6,22900.0,NaN
36247,3624.728,18.3,26600.0,NaN
36248,3624.828,20.0,21100.0,NaN
36249,3624.928,17.7,22800.0,NaN
36250,3625.028,19.2,24600.0,NaN
36251,3625.128,18.1,23600.0,NaN
36252,3625.228,18.7,24600.0,NaN
36253,3625.328,19.1,22600.0,NaN
36254,3625.428,20.6,22600.0,NaN
36255,3625.528,19.3,20600.0,NaN
36256,3625.628,18.7,20600.0,NaN
36257,3625.728,19.1,21600.0,NaN
36258,3625.828,19.2,19700.0,NaN
36259,3625.928,18.9,22200.0,NaN
36260,3625.969,19.4,23500.0,NaN
36261,3626.128,18.8,22200.0,NaN
36262,3626.228,19.0,22700.0,NaN
36263,3626.328,19.8,22100.0,NaN
36264,3626.428,18.7,21400.0,NaN
36265,3626.528,19.0,22800.0,NaN
36266,3626.629,18.4,22900.0,NaN
36267,3626.729,18.1,22300.0,NaN
36268,3626.829,18.1,24100.0,NaN
36269,3626.929,20.2,21300.0,NaN
36270,3627.029,18.7,23300.0,NaN
36271,3627.129,18.3,24400.0,NaN
36272,3627.229,18.8,24300.0,NaN
36273,3627.329,18.0,23800.0,NaN
36274,3627.429,18.7,22400.0,NaN
36275,3627.529,19.6,22700.0,NaN
36276,3627.629,19.0,24000.0,NaN
36277,3627.729,18.2,24200.0,NaN
36278,3627.829,19.1,22900.0,NaN
36279,3627.929,18.2,23200.0,NaN
36280,3628.029,19.7,24200.0,NaN
36281,3628.129,19.0,21800.0,NaN
36282,3628.229,19.0,22900.0,NaN
36283,3628.329,17.7,22200.0,NaN
36284,3628.429,19.3,25500.0,NaN
36285,3628.529,19.7,22300.0,NaN
36286,3628.629,18.5,23300.0,NaN
36287,3628.729,18.9,22300.0,NaN
36288,3628.829,19.6,21900.0,NaN
36289,3628.929,18.7,21500.0,NaN
36290,3629.029,19.0,23000.0,NaN
36291,3629.129,18.1,23100.0,NaN
36292,3629.229,19.4,25800.0,NaN
36293,3629.329,18.4,22500.0,NaN
36294,3629.429,19.2,23400.0,NaN
